Sequence,QC_Pass
JQ703863.1,TRUE
JQ703864.1,TRUE
JQ703865.1,TRUE
JQ703866.1,TRUE
JQ703867.1,TRUE
JQ703868.1,TRUE
JQ703869.1,TRUE
JQ703870.1,TRUE
JQ703871.1,TRUE
JQ703872.1,FALSE
JQ703873.1,TRUE
JQ703874.1,FALSE
JQ703875.1,TRUE
JQ703876.1,TRUE
JQ703877.1,TRUE
JQ703878.1,TRUE
JQ703879.1,TRUE
JQ703880.1,TRUE
JQ703881.1,TRUE
JQ703882.1,TRUE
JQ703883.1,TRUE
JQ703884.1,FALSE
JQ703885.1,TRUE
JQ703886.1,TRUE
JQ703887.1,TRUE
JQ703888.1,TRUE
JQ703889.1,TRUE
JQ703890.1,TRUE
JQ703891.1,TRUE
JQ703892.1,TRUE
JQ703893.1,TRUE
JQ703894.1,TRUE
JQ703895.1,TRUE
JQ703896.1,TRUE
JQ703897.1,TRUE
JQ703898.1,TRUE
JQ703899.1,TRUE
JQ703900.1,TRUE
JQ703901.1,TRUE
JQ703902.1,TRUE
JQ703903.1,TRUE
JQ703904.1,TRUE
JQ703905.1,TRUE
JQ703906.1,TRUE
JQ703907.1,TRUE
JQ703908.1,TRUE
JQ703909.1,TRUE
JQ703910.1,TRUE
JQ703911.1,TRUE
JQ703912.1,TRUE
JQ703913.1,TRUE
JQ703914.1,TRUE
JQ703915.1,TRUE
JQ703916.1,TRUE
JQ703917.1,TRUE
JQ703918.1,TRUE
JQ703919.1,TRUE
JQ703920.1,TRUE
JQ703921.1,TRUE
JQ703922.1,TRUE
JQ703923.1,TRUE
JQ703924.1,TRUE
JQ703925.1,TRUE
JQ703926.1,TRUE
JQ703927.1,TRUE
JQ703928.1,TRUE
JQ703929.1,TRUE
JQ703930.1,TRUE
JQ703931.1,TRUE
JQ703932.1,TRUE
JQ703933.1,TRUE
JQ703934.1,TRUE
JQ703935.1,TRUE
JQ703936.1,TRUE
JQ703937.1,TRUE
JQ703938.1,TRUE
JQ703939.1,TRUE
JQ703940.1,TRUE
JQ703941.1,TRUE
JQ703942.1,TRUE
JQ703943.1,TRUE
JQ703944.1,TRUE
JQ703945.1,TRUE
JQ703946.1,TRUE
JQ703947.1,TRUE
JQ703948.1,TRUE
JQ703949.1,TRUE
JQ703950.1,TRUE
JQ703951.1,TRUE
JQ703952.1,TRUE
JQ703953.1,TRUE
JQ703954.1,TRUE
JQ703955.1,TRUE
JQ703956.1,TRUE
JQ703957.1,TRUE
JQ703958.1,TRUE
JQ703959.1,TRUE
JQ703960.1,TRUE
JQ703961.1,TRUE
JQ703962.1,TRUE
JQ703963.1,TRUE
JQ703964.1,FALSE
JQ703965.1,TRUE
JQ703966.1,TRUE
JQ703967.1,TRUE
JQ703968.1,TRUE
JQ703969.1,TRUE
JQ703970.1,TRUE
JQ703971.1,TRUE
JQ703972.1,TRUE
JQ703973.1,TRUE
JQ703974.1,TRUE
JQ703975.1,TRUE
JQ703976.1,TRUE
JQ703977.1,TRUE
JQ703978.1,TRUE
JQ703979.1,TRUE
JQ703980.1,TRUE
JQ703981.1,TRUE
JQ703982.1,TRUE
JQ703983.1,TRUE
JQ703984.1,TRUE
JQ703985.1,TRUE
JQ703986.1,TRUE
JQ703987.1,TRUE
JQ703988.1,TRUE
JQ703989.1,TRUE
JQ703990.1,TRUE
JQ703991.1,TRUE
JQ703992.1,TRUE
JQ703993.1,TRUE
JQ703994.1,TRUE
JQ703995.1,TRUE
JQ703996.1,TRUE
JQ703997.1,FALSE
JQ703998.1,TRUE
JQ703999.1,TRUE
JQ704000.1,TRUE
JQ704001.1,TRUE
JQ704002.1,TRUE
JQ704003.1,TRUE
JQ704004.1,TRUE
JQ704005.1,TRUE
JQ704006.1,TRUE
JQ704007.1,TRUE
JQ704008.1,TRUE
JQ704009.1,TRUE
JQ704010.1,TRUE
JQ704011.1,TRUE
JQ704012.1,TRUE
JQ704013.1,TRUE
JQ704014.1,TRUE
JQ704015.1,TRUE
JQ704016.1,TRUE
JQ704017.1,TRUE
JQ704018.1,TRUE
JQ704019.1,TRUE
JQ704020.1,TRUE
JQ704021.1,TRUE
JQ704022.1,TRUE
JQ704023.1,TRUE
JQ704024.1,TRUE
JQ704025.1,TRUE
JQ704026.1,TRUE
JQ704027.1,TRUE
JQ704028.1,TRUE
JQ704029.1,TRUE
JQ704030.1,TRUE
JQ704031.1,TRUE
JQ704032.1,TRUE
JQ704033.1,TRUE
JQ704034.1,TRUE
JQ704035.1,TRUE
JQ704036.1,TRUE
JQ704037.1,TRUE
JQ704038.1,TRUE
JQ704039.1,TRUE
JQ704040.1,TRUE
JQ704041.1,TRUE
JQ704042.1,TRUE
JQ704043.1,TRUE
JQ704044.1,TRUE
JQ704045.1,TRUE
JQ704046.1,TRUE
JQ704047.1,TRUE
JQ704048.1,TRUE
JQ704049.1,TRUE
JQ704050.1,TRUE
JQ704051.1,TRUE
JQ704052.1,TRUE
JQ704053.1,TRUE
JQ704054.1,TRUE
JQ704055.1,TRUE
JQ704056.1,TRUE
JQ704057.1,TRUE
JQ704058.1,TRUE
JQ704059.1,TRUE
JQ704060.1,TRUE
JQ704061.1,TRUE
JQ704062.1,TRUE
JQ704063.1,TRUE
JQ704064.1,TRUE
JQ704065.1,TRUE
JQ704066.1,TRUE
JQ704067.1,TRUE
JQ704068.1,TRUE
JQ704069.1,TRUE
JQ704070.1,TRUE
JQ704071.1,TRUE
JQ704072.1,TRUE
JQ704073.1,TRUE
JQ704074.1,TRUE
JQ704075.1,FALSE
JQ704076.1,TRUE
JQ704077.1,TRUE
JQ704078.1,TRUE
JQ704079.1,TRUE
JQ704080.1,TRUE
JQ704081.1,TRUE
JQ704082.1,TRUE
JQ704083.1,TRUE
JQ704084.1,TRUE
JQ704085.1,TRUE
JQ704086.1,TRUE
JQ704087.1,TRUE
JQ704088.1,TRUE
JQ704089.1,TRUE
JQ704090.1,TRUE
JQ704091.1,TRUE
JQ704092.1,TRUE
JQ704093.1,TRUE
JQ704094.1,TRUE
JQ704095.1,TRUE
JQ704096.1,TRUE
JQ704097.1,TRUE
JQ704098.1,TRUE
JQ704099.1,TRUE
JQ704100.1,TRUE
JQ704101.1,TRUE
JQ704102.1,TRUE
JQ704103.1,TRUE
JQ704104.1,TRUE
JQ704105.1,TRUE
JQ704106.1,TRUE
JQ704107.1,TRUE
JQ704108.1,TRUE
JQ704109.1,TRUE
JQ704110.1,TRUE
JQ704111.1,TRUE
JQ704112.1,TRUE
JQ704113.1,TRUE
JQ704114.1,TRUE
JQ704115.1,TRUE
JQ704116.1,TRUE
JQ704117.1,TRUE
JQ704118.1,TRUE
JQ704119.1,TRUE
JQ704120.1,TRUE
JQ704121.1,TRUE
JQ704122.1,TRUE
JQ704123.1,TRUE
JQ704124.1,TRUE
JQ704125.1,TRUE
JQ704126.1,TRUE
JQ704127.1,TRUE
JQ704128.1,TRUE
JQ704129.1,FALSE
JQ704130.1,TRUE
JQ704131.1,TRUE
JQ704132.1,TRUE
JQ704133.1,TRUE
JQ704134.1,TRUE
JQ704135.1,TRUE
JQ704136.1,TRUE
JQ704137.1,TRUE
JQ704138.1,TRUE
JQ704139.1,TRUE
JQ704140.1,TRUE
JQ704141.1,TRUE
JQ704142.1,TRUE
JQ704143.1,TRUE
JQ704144.1,TRUE
JQ704145.1,TRUE
JQ704146.1,TRUE
JQ704147.1,TRUE
JQ704148.1,TRUE
JQ704149.1,TRUE
JQ704150.1,TRUE
JQ704151.1,TRUE
JQ704152.1,TRUE
JQ704153.1,TRUE
JQ704154.1,TRUE
JQ704155.1,TRUE
JQ704156.1,TRUE
JQ704157.1,TRUE
JQ704158.1,TRUE
JQ704159.1,TRUE
JQ704160.1,TRUE
JQ704161.1,TRUE
JQ704162.1,TRUE
JQ704163.1,TRUE
JQ704164.1,TRUE
JQ704165.1,TRUE
JQ704166.1,TRUE
JQ704167.1,TRUE
JQ704168.1,TRUE
JQ704169.1,TRUE
JQ704170.1,TRUE
JQ704171.1,TRUE
JQ704172.1,TRUE
JQ704173.1,TRUE
JQ704174.1,TRUE
JQ704175.1,TRUE
JQ704176.1,TRUE
JQ704177.1,TRUE
JQ704178.1,TRUE
JQ704179.1,TRUE
JQ704180.1,TRUE
JQ704181.1,TRUE
JQ704182.1,TRUE
JQ704183.1,TRUE
JQ704184.1,TRUE
JQ704185.1,TRUE
JQ704186.1,TRUE
JQ704187.1,TRUE
JQ704188.1,TRUE
JQ704189.1,TRUE
JQ704190.1,TRUE
JQ704191.1,TRUE
JQ704192.1,TRUE
JQ704193.1,TRUE
JQ704194.1,TRUE
JQ704195.1,TRUE
JQ704196.1,TRUE
JQ704197.1,TRUE
JQ704198.1,TRUE
JQ704199.1,TRUE
JQ704200.1,TRUE
JQ704201.1,TRUE
JQ704202.1,TRUE
JQ704203.1,TRUE
JQ704204.1,TRUE
JQ704205.1,TRUE
JQ704206.1,TRUE
JQ704207.1,TRUE
JQ704208.1,TRUE
JQ704209.1,TRUE
JQ704210.1,TRUE
JQ704211.1,TRUE
JQ704212.1,TRUE
JQ704213.1,TRUE
JQ704214.1,TRUE
JQ704215.1,TRUE
JQ704216.1,TRUE
JQ704217.1,TRUE
JQ704218.1,TRUE
JQ704219.1,TRUE
JQ704220.1,TRUE
JQ704221.1,TRUE
JQ704222.1,TRUE
JQ704223.1,TRUE
JQ704224.1,TRUE
JQ704225.1,TRUE
JQ704226.1,TRUE
JQ704227.1,FALSE
JQ704228.1,TRUE
JQ704229.1,TRUE
JQ704230.1,TRUE
JQ704231.1,TRUE
JQ704232.1,TRUE
JQ704233.1,TRUE
JQ704234.1,TRUE
JQ704235.1,TRUE
JQ704236.1,TRUE
JQ704237.1,TRUE
JQ704238.1,TRUE
JQ704239.1,TRUE
JQ704240.1,TRUE
JQ704241.1,TRUE
JQ704242.1,TRUE
JQ704243.1,TRUE
JQ704244.1,TRUE
JQ704245.1,TRUE
JQ704246.1,TRUE
JQ704247.1,TRUE
JQ704248.1,TRUE
JQ704249.1,TRUE
JQ704250.1,TRUE
JQ704251.1,TRUE
JQ704252.1,TRUE
JQ704253.1,TRUE
JQ704254.1,TRUE
JQ704255.1,TRUE
JQ704256.1,TRUE
JQ704257.1,TRUE
JQ704258.1,TRUE
JQ704259.1,TRUE
JQ704260.1,TRUE
JQ704261.1,TRUE
JQ704262.1,TRUE
JQ704263.1,TRUE
JQ704264.1,TRUE
JQ704265.1,TRUE
JQ704266.1,TRUE
JQ704267.1,TRUE
JQ704268.1,TRUE
JQ704269.1,TRUE
JQ704270.1,TRUE
JQ704271.1,TRUE
JQ704272.1,TRUE
JQ704273.1,TRUE
JQ704274.1,TRUE
JQ704275.1,TRUE
JQ704276.1,TRUE
JQ704277.1,TRUE
JQ704278.1,TRUE
JQ704279.1,TRUE
JQ704280.1,TRUE
JQ704281.1,TRUE
JQ704282.1,TRUE
JQ704283.1,TRUE
JQ704284.1,TRUE
JQ704285.1,TRUE
JQ704286.1,TRUE
JQ704287.1,TRUE
JQ704288.1,TRUE
JQ704289.1,TRUE
JQ704290.1,TRUE
JQ704291.1,TRUE
JQ704292.1,TRUE
JQ704293.1,TRUE
JQ704294.1,TRUE
JQ704295.1,TRUE
JQ704296.1,TRUE
JQ704297.1,TRUE
JQ704298.1,TRUE
JQ704299.1,TRUE
JQ704300.1,TRUE
JQ704301.1,TRUE
JQ704302.1,TRUE
JQ704303.1,TRUE
JQ704304.1,TRUE
JQ704305.1,TRUE
JQ704306.1,TRUE
JQ704307.1,TRUE
JQ704308.1,TRUE
JQ704309.1,TRUE
JQ704310.1,TRUE
JQ704311.1,TRUE
JQ704312.1,TRUE
JQ704313.1,TRUE
JQ704314.1,TRUE
JQ704315.1,TRUE
JQ704316.1,TRUE
JQ704317.1,TRUE
JQ704318.1,TRUE
JQ704319.1,TRUE
JQ704320.1,TRUE
JQ704321.1,TRUE
JQ704322.1,TRUE
JQ704323.1,TRUE
JQ704324.1,TRUE
JQ704325.1,TRUE
JQ704326.1,TRUE
JQ704327.1,TRUE
JQ704328.1,TRUE
JQ704329.1,TRUE
JQ704330.1,TRUE
JQ704331.1,TRUE
JQ704332.1,TRUE
JQ704333.1,TRUE
JQ704334.1,TRUE
JQ704335.1,TRUE
JQ704336.1,TRUE
JQ704337.1,TRUE
JQ704338.1,TRUE
JQ704339.1,TRUE
JQ704340.1,TRUE
JQ704341.1,TRUE
JQ704342.1,TRUE
JQ704343.1,TRUE
JQ704344.1,TRUE
JQ704345.1,TRUE
JQ704346.1,TRUE
JQ704347.1,TRUE
JQ704348.1,TRUE
JQ704349.1,TRUE
JQ704350.1,TRUE
JQ704351.1,TRUE
JQ704352.1,TRUE
JQ704353.1,TRUE
JQ704354.1,TRUE
JQ704355.1,TRUE
JQ704356.1,TRUE
JQ704357.1,TRUE
JQ704358.1,TRUE
JQ704359.1,TRUE
JQ704360.1,TRUE
JQ704361.1,TRUE
JQ704362.1,TRUE
JQ704363.1,TRUE
JQ704364.1,TRUE
JQ704365.1,TRUE
JQ704366.1,TRUE
JQ704367.1,TRUE
JQ704368.1,TRUE
JQ704369.1,TRUE
JQ704370.1,TRUE
JQ704371.1,TRUE
JQ704372.1,TRUE
JQ704373.1,TRUE
JQ704374.1,TRUE
JQ704375.1,TRUE
JQ704376.1,TRUE
JQ704377.1,TRUE
JQ704378.1,TRUE
JQ704379.1,TRUE
JQ704380.1,TRUE
JQ704381.1,TRUE
JQ704382.1,TRUE
JQ704383.1,TRUE
JQ704384.1,TRUE
JQ704385.1,TRUE
JQ704386.1,TRUE
JQ704387.1,TRUE
JQ704388.1,TRUE
JQ704389.1,TRUE
JQ704390.1,TRUE
JQ704391.1,TRUE
JQ704392.1,TRUE
JQ704393.1,TRUE
JQ704394.1,TRUE
JQ704395.1,TRUE
JQ704396.1,TRUE
JQ704397.1,TRUE
JQ704398.1,TRUE
JQ704399.1,TRUE
JQ704400.1,TRUE
JQ704401.1,TRUE
JQ704402.1,TRUE
JQ704403.1,TRUE
JQ704404.1,TRUE
JQ704405.1,TRUE
JQ704406.1,TRUE
JQ704407.1,TRUE
JQ704408.1,TRUE
JQ704409.1,TRUE
JQ704410.1,TRUE
JQ704411.1,TRUE
JQ704412.1,TRUE
JQ704413.1,TRUE
JQ704414.1,TRUE
JQ704415.1,TRUE
JQ704416.1,TRUE
JQ704417.1,TRUE
JQ704418.1,TRUE
JQ704419.1,TRUE
JQ704420.1,TRUE
JQ704421.1,TRUE
JQ704422.1,TRUE
JQ704423.1,TRUE
JQ704424.1,TRUE
JQ704425.1,TRUE
JQ704426.1,FALSE
JQ704427.1,TRUE
JQ704428.1,TRUE
JQ704429.1,TRUE
JQ704430.1,TRUE
JQ704431.1,TRUE
JQ704432.1,TRUE
JQ704433.1,TRUE
JQ704434.1,TRUE
JQ704435.1,TRUE
JQ704436.1,TRUE
JQ704437.1,TRUE
JQ704438.1,TRUE
JQ704439.1,TRUE
JQ704440.1,TRUE
JQ704441.1,TRUE
JQ704442.1,TRUE
JQ704443.1,TRUE
JQ704444.1,TRUE
JQ704445.1,TRUE
JQ704446.1,TRUE
JQ704447.1,TRUE
JQ704448.1,TRUE
JQ704449.1,TRUE
JQ704450.1,TRUE
JQ704451.1,TRUE
JQ704452.1,TRUE
JQ704453.1,TRUE
JQ704454.1,TRUE
JQ704455.1,TRUE
JQ704456.1,TRUE
JQ704457.1,TRUE
JQ704458.1,TRUE
JQ704459.1,TRUE
JQ704460.1,TRUE
JQ704461.1,TRUE
JQ704462.1,TRUE
JQ704463.1,TRUE
JQ704464.1,TRUE
JQ704465.1,TRUE
JQ704466.1,TRUE
JQ704467.1,TRUE
JQ704468.1,TRUE
JQ704469.1,TRUE
JQ704470.1,TRUE
JQ704471.1,TRUE
JQ704472.1,TRUE
JQ704473.1,TRUE
JQ704474.1,TRUE
JQ704475.1,TRUE
JQ704476.1,TRUE
JQ704477.1,TRUE
JQ704478.1,TRUE
JQ704479.1,TRUE
JQ704480.1,TRUE
JQ704481.1,TRUE
JQ704482.1,TRUE
JQ704483.1,TRUE
JQ704484.1,TRUE
JQ704485.1,TRUE
JQ704486.1,TRUE
JQ704487.1,TRUE
JQ704488.1,TRUE
JQ704489.1,TRUE
JQ704490.1,TRUE
JQ704491.1,TRUE
JQ704492.1,TRUE
JQ704493.1,TRUE
JQ704494.1,TRUE
JQ704495.1,TRUE
JQ704496.1,TRUE
JQ704497.1,TRUE
JQ704498.1,TRUE
JQ704499.1,TRUE
JQ704500.1,TRUE
JQ704501.1,TRUE
JQ704502.1,TRUE
JQ704503.1,TRUE
JQ704504.1,TRUE
JQ704505.1,TRUE
JQ704506.1,TRUE
JQ704507.1,TRUE
JQ704508.1,TRUE
JQ704509.1,TRUE
JQ704510.1,TRUE
JQ704511.1,TRUE
JQ704512.1,TRUE
JQ704513.1,TRUE
JQ704514.1,TRUE
JQ704515.1,TRUE
JQ704516.1,TRUE
JQ704517.1,TRUE
JQ704518.1,TRUE
JQ704519.1,TRUE
JQ704520.1,TRUE
JQ704521.1,TRUE
JQ704522.1,TRUE
JQ704523.1,TRUE
JQ704524.1,TRUE
JQ704525.1,TRUE
JQ704526.1,TRUE
JQ704527.1,TRUE
JQ704528.1,TRUE
JQ704529.1,TRUE
JQ704530.1,TRUE
JQ704531.1,TRUE
JQ704532.1,TRUE
JQ704533.1,TRUE
JQ704534.1,TRUE
JQ704535.1,TRUE
JQ704536.1,TRUE
JQ704537.1,TRUE
JQ704538.1,TRUE
JQ704539.1,TRUE
JQ704540.1,TRUE
JQ704541.1,FALSE
JQ704542.1,TRUE
JQ704543.1,TRUE
JQ704544.1,TRUE
JQ704545.1,TRUE
JQ704546.1,TRUE
JQ704547.1,TRUE
JQ704548.1,TRUE
JQ704549.1,TRUE
JQ704550.1,TRUE
JQ704551.1,TRUE
JQ704552.1,TRUE
JQ704553.1,TRUE
JQ704554.1,TRUE
JQ704555.1,TRUE
JQ704556.1,TRUE
JQ704557.1,TRUE
JQ704558.1,TRUE
JQ704559.1,TRUE
JQ704560.1,TRUE
JQ704561.1,TRUE
JQ704562.1,TRUE
JQ704563.1,TRUE
JQ704564.1,TRUE
JQ704565.1,TRUE
JQ704566.1,TRUE
JQ704567.1,TRUE
JQ704568.1,TRUE
JQ704569.1,TRUE
JQ704570.1,TRUE
JQ704571.1,TRUE
JQ704572.1,TRUE
JQ704573.1,TRUE
JQ704574.1,TRUE
JQ704575.1,TRUE
JQ704576.1,TRUE
JQ704577.1,TRUE
JQ704578.1,TRUE
JQ704579.1,TRUE
JQ704580.1,TRUE
JQ704581.1,TRUE
JQ704582.1,TRUE
JQ704583.1,TRUE
JQ704584.1,TRUE
JQ704585.1,TRUE
JQ704586.1,FALSE
JQ704587.1,TRUE
JQ704588.1,TRUE
JQ704589.1,TRUE
JQ704590.1,TRUE
JQ704591.1,TRUE
JQ704592.1,TRUE
JQ704593.1,TRUE
JQ704594.1,TRUE
JQ704595.1,TRUE
JQ704596.1,TRUE
JQ704597.1,TRUE
JQ704598.1,TRUE
JQ704599.1,TRUE
JQ704600.1,TRUE
JQ704601.1,TRUE
JQ704602.1,TRUE
JQ704603.1,TRUE
JQ704604.1,TRUE
JQ704605.1,TRUE
JQ704606.1,TRUE
JQ704607.1,TRUE
JQ704608.1,TRUE
JQ704609.1,TRUE
JQ704610.1,TRUE
JQ704611.1,TRUE
JQ704612.1,TRUE
JQ704613.1,TRUE
JQ704614.1,TRUE
JQ704615.1,TRUE
JQ704616.1,TRUE
JQ704617.1,TRUE
JQ704618.1,TRUE
JQ704619.1,TRUE
JQ704620.1,TRUE
JQ704621.1,TRUE
JQ704622.1,TRUE
JQ704623.1,TRUE
JQ704624.1,TRUE
JQ704625.1,TRUE
JQ704626.1,TRUE
JQ704627.1,TRUE
JQ704628.1,TRUE
JQ704629.1,TRUE
JQ704630.1,TRUE
JQ704631.1,TRUE
JQ704632.1,TRUE
JQ704633.1,TRUE
JQ704634.1,TRUE
JQ704635.1,TRUE
JQ704636.1,TRUE
JQ704637.1,TRUE
JQ704638.1,TRUE
JQ704639.1,TRUE
JQ704640.1,TRUE
JQ704641.1,TRUE
JQ704642.1,TRUE
JQ704643.1,TRUE
JQ704644.1,TRUE
JQ704645.1,TRUE
JQ704646.1,TRUE
JQ704647.1,TRUE
JQ704648.1,TRUE
JQ704649.1,TRUE
JQ704650.1,TRUE
JQ704651.1,TRUE
JQ704652.1,TRUE
JQ704653.1,TRUE
JQ704654.1,TRUE
JQ704655.1,TRUE
JQ704656.1,TRUE
JQ704657.1,TRUE
JQ704658.1,TRUE
JQ704659.1,TRUE
JQ704660.1,TRUE
JQ704661.1,TRUE
JQ704662.1,TRUE
JQ704663.1,TRUE
JQ704664.1,TRUE
JQ704665.1,TRUE
JQ704666.1,TRUE
JQ704667.1,TRUE
JQ704668.1,TRUE
JQ704669.1,TRUE
JQ704670.1,TRUE
JQ704671.1,TRUE
JQ704672.1,TRUE
JQ704673.1,TRUE
JQ704674.1,TRUE
JQ704675.1,TRUE
JQ704676.1,TRUE
JQ704677.1,TRUE
JQ704678.1,TRUE
JQ704679.1,TRUE
JQ704680.1,TRUE
JQ704681.1,FALSE
JQ704682.1,TRUE
JQ704683.1,TRUE
JQ704684.1,TRUE
JQ704685.1,TRUE
JQ704686.1,TRUE
JQ704687.1,TRUE
JQ704688.1,TRUE
JQ704689.1,TRUE
JQ704690.1,TRUE
JQ704691.1,TRUE
JQ704692.1,TRUE
JQ704693.1,TRUE
JQ704694.1,TRUE
JQ704695.1,TRUE
JQ704696.1,TRUE
JQ704697.1,TRUE
JQ704698.1,TRUE
JQ704699.1,TRUE
JQ704700.1,TRUE
JQ704701.1,TRUE
JQ704702.1,TRUE
JQ704703.1,TRUE
JQ704704.1,TRUE
JQ704705.1,TRUE
JQ704706.1,TRUE
JQ704707.1,TRUE
JQ704708.1,TRUE
JQ704709.1,TRUE
JQ704710.1,TRUE
JQ704711.1,TRUE
JQ704712.1,TRUE
JQ704713.1,FALSE
JQ704714.1,TRUE
JQ704715.1,TRUE
JQ704716.1,TRUE
JQ704717.1,TRUE
JQ704718.1,TRUE
JQ704719.1,TRUE
JQ704720.1,TRUE
JQ704721.1,TRUE
JQ704722.1,TRUE
JQ704723.1,TRUE
JQ704724.1,TRUE
JQ704725.1,TRUE
JQ704726.1,TRUE
JQ704727.1,TRUE
JQ704728.1,FALSE
JQ704729.1,TRUE
JQ704730.1,TRUE
JQ704731.1,TRUE
JQ704732.1,TRUE
JQ704733.1,TRUE
JQ704734.1,TRUE
JQ704735.1,TRUE
JQ704736.1,TRUE
JQ704737.1,TRUE
JQ704738.1,TRUE
JQ704739.1,TRUE
JQ704740.1,TRUE
JQ704741.1,TRUE
JQ704742.1,TRUE
JQ704743.1,TRUE
JQ704744.1,TRUE
JQ704745.1,TRUE
JQ704746.1,TRUE
JQ704747.1,TRUE
JQ704748.1,TRUE
JQ704749.1,TRUE
JQ704750.1,TRUE
JQ704751.1,TRUE
JQ704752.1,TRUE
JQ704753.1,TRUE
JQ704754.1,TRUE
JQ704755.1,TRUE
JQ704756.1,TRUE
JQ704757.1,TRUE
JQ704758.1,TRUE
JQ704759.1,TRUE
JQ704760.1,TRUE
JQ704761.1,TRUE
JQ704762.1,TRUE
JQ704763.1,TRUE
JQ704764.1,TRUE
JQ704765.1,TRUE
JQ704766.1,TRUE
JQ704767.1,TRUE
JQ704768.1,FALSE
JQ704769.1,TRUE
JQ704770.1,TRUE
JQ704771.1,TRUE
JQ704772.1,TRUE
JQ704773.1,TRUE
JQ704774.1,TRUE
JQ704775.1,TRUE
JQ704776.1,TRUE
JQ704777.1,TRUE
JQ704778.1,TRUE
JQ704779.1,TRUE
JQ704780.1,TRUE
JQ704781.1,TRUE
JQ704782.1,TRUE
JQ704783.1,TRUE
JQ704784.1,TRUE
JQ704785.1,TRUE
JQ704786.1,TRUE
JQ704787.1,TRUE
JQ704788.1,TRUE
JQ704789.1,TRUE
JQ704790.1,TRUE
JQ704791.1,TRUE
JQ704792.1,TRUE
JQ704793.1,TRUE
JQ704794.1,TRUE
JQ704795.1,TRUE
JQ704796.1,TRUE
JQ704797.1,TRUE
JQ704798.1,TRUE
JQ704799.1,TRUE
JQ704800.1,TRUE
JQ704801.1,TRUE
JQ704802.1,TRUE
JQ704803.1,TRUE
JQ704804.1,TRUE
JQ704805.1,TRUE
JQ704806.1,TRUE
JQ704807.1,FALSE
JQ704808.1,TRUE
JQ704809.1,TRUE
JQ704810.1,TRUE
JQ704811.1,TRUE
JQ704812.1,TRUE
JQ704813.1,TRUE
JQ704814.1,TRUE
JQ704815.1,TRUE
JQ704816.1,TRUE
JQ704817.1,TRUE
JQ704818.1,TRUE
JQ704819.1,TRUE
JQ704820.1,TRUE
JQ704821.1,TRUE
JQ704822.1,TRUE
JQ704823.1,TRUE
JQ704824.1,TRUE
JQ704825.1,TRUE
JQ704826.1,TRUE
JQ704827.1,TRUE
JQ704828.1,TRUE
JQ704829.1,TRUE
JQ704830.1,TRUE
JQ704831.1,TRUE
JQ704832.1,TRUE
JQ704833.1,TRUE
JQ704834.1,TRUE
JQ704835.1,TRUE
JQ704836.1,TRUE
JQ704837.1,TRUE
JQ704838.1,TRUE
JQ704839.1,TRUE
JQ704840.1,TRUE
JQ704841.1,TRUE
JQ704842.1,TRUE
JQ704843.1,TRUE
JQ704844.1,TRUE
JQ704845.1,TRUE
JQ704846.1,TRUE
JQ704847.1,TRUE
JQ704848.1,TRUE
JQ704849.1,TRUE
JQ704850.1,TRUE
JQ704851.1,TRUE
JQ704852.1,TRUE
JQ704853.1,TRUE
JQ704854.1,TRUE
JQ704855.1,TRUE
JQ704856.1,TRUE
JQ704857.1,TRUE
JQ704858.1,TRUE
JQ704859.1,TRUE
JQ704860.1,TRUE
JQ704861.1,TRUE
JQ704862.1,TRUE
JQ704863.1,TRUE
JQ704864.1,TRUE
JQ704865.1,TRUE
JQ704866.1,TRUE
JQ704867.1,TRUE
JQ704868.1,TRUE
JQ704869.1,TRUE
JQ704870.1,TRUE
JQ704871.1,TRUE
JQ704872.1,TRUE
JQ704873.1,TRUE
JQ704874.1,TRUE
JQ704875.1,TRUE
JQ704876.1,TRUE
JQ704877.1,TRUE
JQ704878.1,TRUE
JQ704879.1,TRUE
JQ704880.1,TRUE
JQ704881.1,TRUE
JQ704882.1,TRUE
JQ704883.1,TRUE
JQ704884.1,TRUE
JQ704885.1,TRUE
JQ704886.1,TRUE
JQ704887.1,TRUE
JQ704888.1,TRUE
JQ704889.1,TRUE
JQ704890.1,TRUE
JQ704891.1,TRUE
JQ704892.1,FALSE
JQ704893.1,TRUE
JQ704894.1,TRUE
JQ704895.1,TRUE
JQ704896.1,TRUE
JQ704897.1,TRUE
JQ704898.1,TRUE
JQ704899.1,TRUE
JQ704900.1,TRUE
JQ704901.1,TRUE
JQ704902.1,TRUE
JQ704903.1,TRUE
JQ704904.1,TRUE
JQ704905.1,TRUE
JQ704906.1,TRUE
JQ704907.1,TRUE
JQ704908.1,TRUE
JQ704909.1,TRUE
JQ704910.1,TRUE
JQ704911.1,TRUE
JQ704912.1,TRUE
JQ704914.1,TRUE
JQ704915.1,TRUE
JQ704916.1,TRUE
JQ704917.1,TRUE
JQ704918.1,TRUE
JQ704919.1,TRUE
JQ704920.1,TRUE
JQ704921.1,TRUE
JQ704922.1,FALSE
JQ704923.1,TRUE
JQ704924.1,TRUE
JQ704925.1,TRUE
JQ704926.1,TRUE
JQ704927.1,TRUE
JQ704928.1,TRUE
JQ704929.1,TRUE
JQ704930.1,TRUE
JQ704931.1,TRUE
JQ704932.1,TRUE
JQ704933.1,TRUE
JQ704934.1,TRUE
JQ704935.1,TRUE
JQ704936.1,TRUE
JQ704937.1,TRUE
JQ704938.1,TRUE
JQ704939.1,TRUE
